Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_108401,EID_58401,Rural,Large,North,Zone 6,8,0,2,5454,Rented,51,0,0,1,76,39.0,2016.0,8,0,B,1,28,10141
WH_108183,EID_58183,Rural,Large,North,Zone 5,2,0,4,4704,Company Owned,28,0,0,1,64,31.0,,0,0,,0,24,4063
WH_124649,EID_74649,Rural,Large,North,Zone 6,1,2,2,3861,Rented,48,0,0,0,122,52.0,,4,0,C,3,23,5142
WH_111426,EID_61426,Rural,Mid,West,Zone 4,7,2,3,4144,Company Owned,30,0,0,1,148,31.0,2009.0,19,0,B+,4,11,22079
WH_104613,EID_54613,Rural,Mid,North,Zone 4,3,1,2,5810,Rented,36,0,0,1,243,,2022.0,5,1,C,1,26,6115
WH_116607,EID_66607,Rural,Mid,North,Zone 2,6,3,2,4983,Rented,55,0,0,1,181,30.0,,20,1,A,6,1,26118
WH_108593,EID_58593,Rural,Mid,East,Zone 3,3,0,5,4490,Company Owned,44,0,0,0,194,25.0,2016.0,12,1,C,1,27,16130
WH_114168,EID_64168,Rural,Small,West,Zone 6,3,0,4,5075,Company Owned,63,0,0,1,68,42.0,2009.0,18,0,B,6,8,21085
WH_123422,EID_73422,Rural,Large,South,Zone 5,2,0,4,4910,Rented,66,0,0,1,66,32.0,,12,0,B,2,10,15122
WH_119695,EID_69695,Rural,Large,East,Zone 5,7,0,3,5072,Company Owned,37,0,0,0,256,24.0,2002.0,32,0,A,2,14,43147
WH_124910,EID_74910,Rural,Large,North,Zone 6,0,0,3,6736,Rented,53,0,1,1,105,32.0,,24,0,A+,6,7,33073
WH_112190,EID_62190,Urban,Mid,East,Zone 3,3,0,7,4514,Company Owned,26,0,0,0,149,26.0,2009.0,19,0,B,3,27,22112
WH_118918,EID_68918,Urban,Mid,South,Zone 4,0,0,2,4310,Company Owned,45,0,0,0,248,33.0,,20,0,A,6,26,25087
WH_102908,EID_52908,Rural,Mid,West,Zone 3,1,2,4,4227,Company Owned,65,0,1,1,127,30.0,,26,0,B,2,19,30097
WH_123195,EID_73195,Rural,Mid,North,Zone 4,3,3,2,6609,Company Owned,68,0,0,1,117,31.0,,14,0,B,2,26,16144
WH_108071,EID_58071,Rural,Mid,South,Zone 4,4,0,3,3769,Company Owned,58,0,0,0,224,16.0,2019.0,8,0,B,2,20,10145
WH_120346,EID_70346,Rural,Small,South,Zone 6,5,0,2,5615,Rented,69,0,0,0,221,20.0,1996.0,25,1,A+,2,2,32118
WH_115890,EID_65890,Rural,Large,North,Zone 6,8,0,2,5275,Company Owned,58,0,0,1,158,34.0,2012.0,19,0,B+,2,7,21137
WH_105264,EID_55264,Rural,Mid,West,Zone 2,0,2,4,4448,Rented,49,0,0,0,55,18.0,,25,0,B,3,12,28065
WH_106163,EID_56163,Rural,Large,West,Zone 6,2,0,4,4259,Rented,63,0,0,0,123,20.0,,31,0,A+,6,23,41085
WH_123334,EID_73334,Rural,Small,West,Zone 6,4,0,4,5112,Company Owned,33,0,0,1,267,26.0,2008.0,23,1,A+,3,15,33123
WH_105481,EID_55481,Rural,Large,North,Zone 5,5,0,4,5628,Rented,54,0,0,0,212,29.0,2004.0,19,0,A,3,17,25088
WH_124033,EID_74033,Rural,Large,North,Zone 6,8,0,2,5047,Rented,62,0,0,0,238,24.0,,9,0,C,5,29,11058
WH_106895,EID_56895,Rural,Large,West,Zone 6,8,4,4,4354,Company Owned,63,0,0,1,180,30.0,2012.0,22,0,B+,1,23,27103
WH_122940,EID_72940,Rural,Large,North,Zone 5,1,2,4,3686,Company Owned,36,0,0,1,244,18.0,,23,0,A+,2,17,30090
WH_114317,EID_64317,Rural,Small,West,Zone 6,3,0,2,4407,Company Owned,53,0,0,1,191,27.0,2018.0,12,1,C,2,9,16090
WH_113600,EID_63600,Rural,Large,West,Zone 6,3,5,4,4892,Rented,54,0,0,1,134,36.0,,4,0,A,1,6,5069
WH_102650,EID_52650,Rural,Large,North,Zone 6,0,1,2,4109,Company Owned,32,0,0,1,106,26.0,,22,0,C,6,28,29139
WH_124887,EID_74887,Rural,Small,South,Zone 1,6,0,3,3470,Company Owned,28,0,0,0,211,18.0,2022.0,0,0,,0,21,6107
WH_108789,EID_58789,Rural,Mid,West,Zone 4,7,0,2,5137,Company Owned,49,0,0,0,232,42.0,,16,1,C,2,11,21122
WH_115345,EID_65345,Rural,Large,West,Zone 6,4,1,3,4241,Company Owned,41,0,0,0,208,42.0,2002.0,32,0,B,3,23,38118
WH_103190,EID_53190,Rural,Large,North,Zone 6,5,0,4,5235,Rented,45,0,0,0,69,20.0,2010.0,24,1,A+,2,29,34144
WH_109894,EID_59894,Rural,Large,North,Zone 6,8,0,4,3811,Company Owned,36,1,0,1,248,35.0,2003.0,39,0,A,4,28,53076
WH_112349,EID_62349,Rural,Mid,West,Zone 4,4,1,3,4126,Rented,38,0,0,0,152,14.0,,11,0,C,4,11,14119
WH_103650,EID_53650,Rural,Large,East,Zone 5,1,1,6,3681,Company Owned,24,0,0,0,82,22.0,,25,0,A,6,14,33059
WH_117104,EID_67104,Rural,Mid,West,Zone 2,2,0,3,4677,Company Owned,55,0,0,1,112,35.0,,18,0,A+,6,1,22105
WH_118190,EID_68190,Rural,Mid,North,Zone 2,5,1,3,8506,Company Owned,49,0,1,1,254,30.0,,10,1,A,5,12,13065
WH_105976,EID_55976,Rural,Mid,North,Zone 4,6,2,3,4657,Rented,15,0,0,1,96,29.0,,5,1,C,2,26,6122
WH_103370,EID_53370,Rural,Large,West,Zone 5,0,1,4,4068,Rented,59,0,0,0,61,33.0,,19,0,A+,5,14,25074
WH_124255,EID_74255,Rural,Mid,South,Zone 4,6,0,4,4910,Rented,22,0,0,0,231,39.0,2003.0,26,0,A,4,26,32056
WH_121063,EID_71063,Rural,Mid,South,Zone 2,5,4,3,7268,Rented,66,0,0,0,68,,,9,1,A+,5,32,13100
WH_109604,EID_59604,Rural,Large,North,Zone 5,2,1,2,4690,Company Owned,22,0,0,1,168,36.0,,17,0,C,1,14,22127
WH_122189,EID_72189,Rural,Small,South,Zone 1,7,0,2,5267,Rented,31,0,0,0,264,16.0,1999.0,39,0,B,4,21,48140
WH_101764,EID_51764,Rural,Large,North,Zone 6,1,0,3,5358,Company Owned,44,0,0,1,194,38.0,,6,0,B,2,23,7145
WH_119691,EID_69691,Rural,Small,West,Zone 6,6,1,4,5569,Rented,53,0,0,0,135,34.0,1997.0,25,1,A+,4,15,32069
WH_120676,EID_70676,Rural,Large,West,Zone 6,0,3,2,5449,Company Owned,64,0,0,1,265,21.0,,4,0,C,1,23,5077
WH_115629,EID_65629,Rural,Mid,North,Zone 4,3,4,2,4778,Rented,26,1,0,1,183,39.0,2004.0,24,1,C,5,26,31070
WH_107903,EID_57903,Rural,Mid,South,Zone 4,0,0,2,4447,Company Owned,58,0,0,0,134,35.0,,18,0,C,3,26,23075
WH_113334,EID_63334,Urban,Mid,South,Zone 3,3,0,3,4723,Company Owned,59,0,0,1,125,29.0,2020.0,5,1,C,2,19,7071
WH_114692,EID_64692,Rural,Mid,West,Zone 4,7,0,2,5619,Company Owned,22,0,0,0,237,25.0,2018.0,9,0,B+,3,11,12080
WH_113451,EID_63451,Rural,Small,South,Zone 1,7,0,2,6073,Company Owned,27,0,0,1,163,32.0,2002.0,32,0,B,5,31,40078
WH_113993,EID_63993,Urban,Mid,West,Zone 3,7,1,2,4853,Company Owned,50,0,0,1,243,40.0,2007.0,16,1,A+,5,19,22150
WH_111539,EID_61539,Rural,Small,West,Zone 6,4,1,3,5482,Rented,57,0,0,0,225,27.0,2005.0,17,1,C,6,15,23147
WH_116846,EID_66846,Rural,Large,West,Zone 6,5,2,3,4506,Company Owned,37,0,0,0,84,23.0,2002.0,25,0,B,2,6,30139
WH_108414,EID_58414,Rural,Large,North,Zone 6,0,0,4,5749,Rented,68,0,0,1,247,36.0,,22,0,B,3,28,26069
WH_108817,EID_58817,Rural,Small,North,Zone 6,6,1,1,4651,Rented,28,0,0,1,246,35.0,2005.0,24,1,A+,6,13,31097
WH_106284,EID_56284,Rural,Small,North,Zone 1,1,1,4,3450,Company Owned,50,0,0,1,116,41.0,,24,0,A+,2,3,32139
WH_118417,EID_68417,Rural,Small,North,Zone 1,4,2,3,5142,Company Owned,46,0,0,0,115,32.0,,4,0,A,2,21,6085
WH_112944,EID_62944,Rural,Small,North,Zone 6,4,0,3,5246,Company Owned,51,0,0,1,213,25.0,2022.0,0,0,,0,8,11080
WH_108536,EID_58536,Urban,Mid,West,Zone 3,6,0,4,4795,Company Owned,35,0,0,1,155,29.0,2005.0,38,1,A+,3,19,54144
WH_115651,EID_65651,Rural,Large,North,Zone 6,8,0,3,4526,Company Owned,37,0,0,1,130,37.0,2003.0,25,0,B+,3,6,28118
WH_112726,EID_62726,Urban,Small,South,Zone 6,6,1,2,4230,Company Owned,57,0,0,1,106,25.0,,9,1,C,6,15,12099
WH_118609,EID_68609,Urban,Mid,West,Zone 4,3,0,4,5468,Company Owned,35,0,0,0,81,22.0,2022.0,4,1,C,1,26,5068
WH_121346,EID_71346,Rural,Mid,South,Zone 2,4,0,4,3249,Company Owned,63,1,0,1,212,37.0,2012.0,14,1,A,3,12,20144
WH_110471,EID_60471,Rural,Large,North,Zone 5,6,0,3,5930,Company Owned,39,0,0,1,197,26.0,,0,0,,0,24,3088
WH_118334,EID_68334,Rural,Large,West,Zone 5,0,1,2,5256,Company Owned,38,0,0,1,106,32.0,,20,0,B,1,24,24074
WH_104326,EID_54326,Rural,Large,West,Zone 6,6,0,4,5956,Rented,38,0,0,1,239,32.0,2002.0,24,1,A+,6,6,31151
WH_123763,EID_73763,Rural,Small,West,Zone 1,6,1,5,6741,Company Owned,54,0,1,1,239,27.0,,6,0,A,2,31,7087
WH_108587,EID_58587,Rural,Mid,North,Zone 4,2,5,3,6233,Rented,19,0,0,1,135,22.0,,23,0,B,5,26,26134
WH_120522,EID_70522,Rural,Small,West,Zone 6,8,0,2,4921,Rented,28,0,0,0,172,24.0,,21,0,B,3,8,24151
WH_113306,EID_63306,Rural,Small,West,Zone 1,0,0,3,6296,Rented,64,0,0,1,169,26.0,,24,0,B,4,30,29136
WH_119973,EID_69973,Rural,Large,North,Zone 5,6,0,3,6163,Rented,66,0,0,1,242,31.0,2002.0,24,1,A,5,24,31092
WH_103641,EID_53641,Rural,Mid,West,Zone 2,5,0,3,3464,Company Owned,25,1,0,1,84,29.0,2010.0,18,1,A,2,18,26083
WH_115799,EID_65799,Rural,Mid,West,Zone 3,3,0,4,3808,Rented,35,1,1,1,158,28.0,2016.0,13,0,B+,1,27,16117
WH_109034,EID_59034,Rural,Large,North,Zone 6,8,1,3,4274,Company Owned,26,0,0,1,117,30.0,2000.0,24,0,B+,5,23,27074
WH_123459,EID_73459,Rural,Small,North,Zone 1,6,0,3,5672,Company Owned,27,0,0,1,195,31.0,2016.0,6,1,B+,4,21,7098
WH_100021,EID_50021,Rural,Mid,South,Zone 3,6,0,2,3980,Company Owned,49,0,0,1,156,31.0,2010.0,14,1,B+,6,19,17117
WH_103718,EID_53718,Rural,Large,North,Zone 6,3,0,3,3878,Company Owned,43,0,0,0,152,41.0,2013.0,18,0,C,6,28,22137
WH_113391,EID_63391,Rural,Large,West,Zone 6,0,0,3,5568,Rented,64,0,0,0,229,20.0,,16,0,B+,2,23,20124
WH_102902,EID_52902,Rural,Large,South,Zone 5,1,0,2,5731,Company Owned,35,0,0,1,174,26.0,,20,0,A+,1,25,25068
WH_120453,EID_70453,Rural,Mid,West,Zone 4,5,0,4,5122,Company Owned,60,1,0,1,217,36.0,2019.0,5,1,B+,3,26,6129
WH_105534,EID_55534,Rural,Small,North,Zone 6,7,2,2,6491,Rented,28,0,0,0,271,21.0,2021.0,0,0,,0,13,7150
WH_111042,EID_61042,Rural,Small,South,Zone 1,1,0,2,6031,Company Owned,50,0,0,1,58,39.0,,15,0,A+,6,21,21108
WH_115351,EID_65351,Rural,Small,West,Zone 6,4,0,3,4031,Rented,34,0,0,0,254,16.0,2017.0,12,1,A+,2,9,16118
WH_100779,EID_50779,Rural,Large,North,Zone 6,3,0,3,4729,Rented,43,0,0,1,109,35.0,,0,0,,0,6,3080
WH_117431,EID_67431,Rural,Mid,South,Zone 2,8,3,2,6986,Rented,38,0,0,0,194,27.0,,17,0,B,5,32,19110
WH_119934,EID_69934,Rural,Mid,North,Zone 3,1,0,2,6072,Company Owned,65,1,0,1,204,37.0,,22,0,C,5,27,29072
WH_121252,EID_71252,Urban,Mid,North,Zone 4,4,0,4,4842,Company Owned,49,0,0,1,258,28.0,1997.0,25,1,A+,5,26,32062
WH_119735,EID_69735,Rural,Large,West,Zone 5,7,1,3,5154,Company Owned,32,0,0,1,202,33.0,2004.0,27,0,B,3,14,33075
WH_103431,EID_53431,Rural,Mid,South,Zone 3,6,1,6,4952,Rented,53,0,0,0,131,17.0,,14,1,A+,5,19,18142
WH_121239,EID_71239,Rural,Mid,West,Zone 4,1,0,2,4117,Company Owned,54,1,0,1,65,48.0,,5,0,C,1,26,6134
WH_103622,EID_53622,Rural,Large,West,Zone 5,7,0,8,4708,Rented,68,0,0,1,194,33.0,2005.0,30,1,B,4,24,36140
WH_104259,EID_54259,Rural,Large,West,Zone 6,7,0,2,4984,Rented,70,0,0,0,96,12.0,2017.0,5,1,A+,6,6,7057
WH_104725,EID_54725,Rural,Large,West,Zone 6,8,0,4,5056,Company Owned,60,0,0,1,267,33.0,2006.0,15,0,C,2,23,19143
WH_101469,EID_51469,Rural,Large,North,Zone 6,5,0,3,5560,Company Owned,34,0,0,1,159,29.0,2001.0,32,0,A,2,28,43112
WH_113322,EID_63322,Rural,Large,North,Zone 6,8,2,2,4810,Rented,34,0,0,0,159,17.0,,17,0,B+,6,29,20056
WH_117108,EID_67108,Rural,Mid,North,Zone 3,8,3,3,4935,Rented,60,0,0,1,75,61.0,,4,0,B,3,27,5138
WH_120546,EID_70546,Rural,Large,North,Zone 5,5,0,4,4751,Company Owned,28,0,0,1,194,28.0,2001.0,25,1,A,3,25,32143
WH_108424,EID_58424,Rural,Large,North,Zone 6,5,0,2,6326,Company Owned,38,0,0,1,64,41.0,2016.0,8,0,B,4,29,10092
WH_100368,EID_50368,Urban,Mid,South,Zone 2,3,0,2,4798,Company Owned,41,0,0,0,63,22.0,1997.0,32,1,A+,5,1,42138
WH_122926,EID_72926,Rural,Mid,West,Zone 2,1,3,4,4909,Rented,44,0,0,0,154,25.0,,14,1,B,5,12,17100
WH_111785,EID_61785,Rural,Large,North,Zone 5,7,0,4,4707,Rented,63,0,0,0,61,24.0,2017.0,11,1,A+,2,24,16126
WH_113112,EID_63112,Rural,Mid,North,Zone 4,1,1,3,4504,Rented,63,0,0,0,116,27.0,,4,0,A,2,26,5149
WH_109491,EID_59491,Rural,Large,North,Zone 6,0,0,3,4331,Rented,21,0,0,0,146,18.0,,24,0,C,2,23,30151
WH_124898,EID_74898,Rural,Large,South,Zone 6,8,3,2,7200,Company Owned,49,0,0,1,96,31.0,,11,1,A+,1,29,15100
WH_111384,EID_61384,Rural,Large,North,Zone 6,1,1,2,5162,Company Owned,18,0,0,1,57,25.0,,6,0,A,1,28,8067
WH_117013,EID_67013,Rural,Large,North,Zone 6,6,0,4,4653,Company Owned,46,0,0,1,131,39.0,,27,1,B,3,28,33138
WH_118371,EID_68371,Rural,Mid,North,Zone 4,3,3,4,4179,Rented,19,0,0,0,267,15.0,,5,0,B+,4,26,6129
WH_124201,EID_74201,Rural,Large,North,Zone 6,1,0,4,3818,Company Owned,37,0,0,1,259,30.0,,11,0,B+,5,6,13147
WH_104060,EID_54060,Rural,Small,West,Zone 1,8,0,2,5460,Company Owned,22,0,0,1,205,24.0,,25,0,C,4,30,31131
WH_110683,EID_60683,Rural,Mid,North,Zone 3,1,2,4,3978,Company Owned,60,0,0,1,139,34.0,,4,0,C,4,27,5148
WH_101824,EID_51824,Rural,Small,West,Zone 6,5,0,3,4496,Company Owned,20,1,0,1,223,22.0,2000.0,32,0,B,4,9,40146
WH_124343,EID_74343,Rural,Large,North,Zone 6,1,3,3,7782,Company Owned,61,0,0,1,234,25.0,,4,0,A,1,23,5070
WH_110972,EID_60972,Rural,Small,North,Zone 6,4,4,2,3562,Rented,36,0,0,1,120,31.0,2006.0,24,1,A,5,9,31112
WH_122250,EID_72250,Rural,Large,North,Zone 6,7,0,2,5397,Company Owned,26,0,0,1,75,30.0,2019.0,9,1,A,1,29,12060
WH_103758,EID_53758,Rural,Large,West,Zone 6,8,1,7,6804,Company Owned,65,0,0,1,162,27.0,,4,1,B+,3,6,5104
WH_103232,EID_53232,Rural,Small,North,Zone 6,3,0,4,6498,Rented,37,0,0,1,68,29.0,2005.0,23,0,B,6,9,28095
WH_107246,EID_57246,Rural,Large,West,Zone 5,3,0,4,4775,Rented,37,0,0,0,186,16.0,,4,1,C,1,10,6065
WH_101831,EID_51831,Rural,Mid,South,Zone 2,7,0,2,4090,Rented,57,0,0,1,129,29.0,2000.0,25,0,C,3,1,32112
WH_108539,EID_58539,Rural,Large,West,Zone 6,5,1,4,5124,Rented,32,0,1,1,270,30.0,2017.0,11,1,A,4,23,15147
WH_101242,EID_51242,Rural,Large,West,Zone 5,4,0,2,4561,Rented,33,0,0,1,224,25.0,2016.0,12,0,B,4,14,14133
WH_117306,EID_67306,Rural,Mid,South,Zone 2,7,0,4,5435,Rented,29,1,1,1,245,28.0,2008.0,21,0,A,3,32,29098
WH_104656,EID_54656,Rural,Mid,North,Zone 3,4,0,3,7545,Company Owned,32,0,0,1,73,24.0,2021.0,4,0,A,1,27,5106
WH_120248,EID_70248,Rural,Mid,North,Zone 2,7,2,3,3237,Company Owned,50,1,1,1,138,26.0,2006.0,24,1,A+,2,12,31070
WH_108998,EID_58998,Rural,Mid,West,Zone 4,5,1,2,5122,Company Owned,41,1,0,1,112,33.0,2017.0,11,1,A,6,11,15077
WH_111914,EID_61914,Rural,Large,West,Zone 5,8,0,3,4280,Rented,19,0,0,0,188,28.0,2007.0,22,0,C,6,10,27073
WH_108343,EID_58343,Rural,Large,North,Zone 5,0,0,4,4637,Company Owned,62,0,0,1,197,48.0,,0,0,,0,5,3070
WH_122811,EID_72811,Rural,Mid,North,Zone 4,5,0,2,4403,Company Owned,64,0,0,1,167,43.0,1999.0,24,0,B+,6,26,27076
WH_108893,EID_58893,Rural,Mid,North,Zone 3,6,1,3,5482,Company Owned,70,1,0,1,96,29.0,,16,0,B+,2,19,19092
WH_107490,EID_57490,Rural,Small,North,Zone 1,8,1,2,4786,Rented,65,0,0,0,135,20.0,,23,0,C,3,31,29144
WH_122328,EID_72328,Rural,Large,West,Zone 5,8,1,4,4590,Company Owned,66,0,0,1,252,29.0,2016.0,9,0,B,3,25,11132
WH_111859,EID_61859,Rural,Large,West,Zone 5,0,0,4,4947,Company Owned,58,0,0,1,263,25.0,,21,0,A,4,14,30063
WH_123110,EID_73110,Rural,Large,North,Zone 6,0,0,3,6150,Company Owned,60,0,1,1,78,28.0,,20,0,C,6,23,25151
WH_114772,EID_64772,Rural,Mid,North,Zone 2,3,0,2,6616,Company Owned,21,0,0,1,81,39.0,2022.0,0,0,,0,1,6123
WH_101777,EID_51777,Urban,Mid,West,Zone 4,4,0,5,4339,Rented,54,0,0,1,251,31.0,1997.0,28,1,B+,4,26,37111
WH_124232,EID_74232,Rural,Large,North,Zone 5,1,0,3,7026,Rented,63,0,0,1,140,40.0,,21,0,A,5,25,29141
WH_115111,EID_65111,Rural,Small,West,Zone 1,7,0,3,6494,Company Owned,33,0,0,1,204,29.0,2009.0,16,0,B,4,30,20082
WH_111133,EID_61133,Rural,Mid,West,Zone 4,3,0,2,7119,Rented,41,0,0,1,236,40.0,2010.0,17,0,B,5,26,21089
WH_113072,EID_63072,Rural,Mid,South,Zone 4,5,0,4,3983,Company Owned,63,0,0,0,151,24.0,2016.0,13,1,A+,5,11,19112
WH_118727,EID_68727,Rural,Large,North,Zone 5,5,4,2,6319,Company Owned,26,0,0,1,155,36.0,,25,1,B+,6,17,30130
WH_121651,EID_71651,Rural,Small,North,Zone 6,7,1,2,4767,Company Owned,54,0,0,0,151,24.0,2001.0,30,0,A,4,13,40147
WH_113863,EID_63863,Rural,Mid,West,Zone 4,7,1,4,5890,Rented,16,0,0,1,235,20.0,2009.0,21,1,A+,4,26,28131
WH_114490,EID_64490,Rural,Large,West,Zone 6,3,0,4,4258,Rented,65,0,0,0,197,18.0,2003.0,24,1,B,5,23,28122
WH_122822,EID_72822,Rural,Mid,South,Zone 2,6,0,2,3557,Company Owned,36,0,0,1,149,37.0,2022.0,7,1,C,3,32,9073
WH_107271,EID_57271,Rural,Large,West,Zone 5,7,1,4,4695,Company Owned,51,0,0,0,178,29.0,2017.0,13,1,B,5,25,16151
WH_114779,EID_64779,Rural,Small,West,Zone 6,1,2,4,4210,Rented,29,0,0,1,241,28.0,,21,0,C,3,9,26117
WH_119712,EID_69712,Rural,Large,South,Zone 5,0,0,2,6581,Company Owned,36,0,0,1,111,30.0,,23,0,B,3,14,29141
WH_112470,EID_62470,Rural,Mid,South,Zone 2,8,0,2,4992,Rented,41,0,0,1,244,31.0,2017.0,9,0,A,6,32,13144
WH_116619,EID_66619,Rural,Large,West,Zone 5,4,0,6,3751,Rented,49,0,0,1,261,34.0,2001.0,32,0,B+,4,10,38097
WH_118289,EID_68289,Rural,Large,West,Zone 5,1,0,3,5482,Company Owned,51,0,0,1,61,28.0,,9,0,C,5,25,13086
WH_119684,EID_69684,Rural,Small,West,Zone 6,8,1,3,5639,Company Owned,52,1,0,1,221,28.0,2006.0,28,0,B,3,9,34064
WH_113660,EID_63660,Rural,Small,South,Zone 6,7,0,2,5136,Rented,25,0,0,1,85,30.0,2007.0,37,0,B,6,2,46082
WH_122069,EID_72069,Rural,Mid,South,Zone 3,8,0,2,6820,Rented,61,0,0,0,82,31.0,2010.0,25,1,A+,3,19,33141
WH_103293,EID_53293,Rural,Mid,East,Zone 4,7,2,1,5760,Rented,34,0,0,0,69,22.0,,13,1,B+,6,26,15056
WH_100378,EID_50378,Rural,Large,North,Zone 5,7,0,5,4787,Company Owned,69,0,0,1,243,34.0,,13,0,A,2,24,16080
WH_111484,EID_61484,Urban,Large,West,Zone 6,2,2,2,4288,Company Owned,59,0,0,1,55,33.0,,22,0,A,3,23,29118
WH_114247,EID_64247,Rural,Small,North,Zone 6,4,0,2,7538,Company Owned,32,0,0,1,64,24.0,2014.0,15,0,B+,5,15,19139
WH_111882,EID_61882,Rural,Mid,West,Zone 4,4,0,5,5520,Company Owned,45,0,0,0,213,20.0,2008.0,23,1,A+,5,26,33112
WH_103845,EID_53845,Rural,Mid,North,Zone 4,2,0,3,6892,Rented,23,0,0,1,110,34.0,,20,0,A+,6,26,27106
WH_115051,EID_65051,Rural,Mid,West,Zone 3,4,4,4,7835,Rented,61,0,0,1,226,33.0,,6,1,A,6,27,8089
WH_119656,EID_69656,Rural,Large,North,Zone 5,4,3,3,3398,Company Owned,40,0,0,1,243,29.0,,16,0,B,6,17,19086
WH_113777,EID_63777,Rural,Large,West,Zone 6,4,0,6,4343,Company Owned,48,0,0,1,81,36.0,2015.0,7,0,B+,3,6,8128
WH_124413,EID_74413,Rural,Large,North,Zone 5,5,2,4,8253,Rented,61,0,0,0,170,28.0,,27,0,B+,2,24,32084
WH_120941,EID_70941,Urban,Mid,West,Zone 3,3,0,4,4755,Company Owned,18,0,1,1,140,,2002.0,31,0,C,2,19,42128
WH_113039,EID_63039,Rural,Large,West,Zone 6,8,0,2,4547,Rented,58,0,0,1,103,26.0,2018.0,5,0,C,1,23,7058
WH_105024,EID_55024,Rural,Large,West,Zone 6,5,3,3,4197,Rented,36,0,0,0,119,,2013.0,9,1,A,5,23,13108
WH_114029,EID_64029,Rural,Small,West,Zone 1,5,1,4,4306,Rented,57,0,0,1,239,24.0,2007.0,21,1,A+,3,30,28102
WH_112270,EID_62270,Rural,Mid,West,Zone 3,3,1,4,3609,Rented,24,0,0,1,142,24.0,2002.0,28,1,A+,2,19,37130
WH_101658,EID_51658,Rural,Large,South,Zone 5,5,0,2,4164,Company Owned,16,0,0,1,251,32.0,2023.0,0,0,,0,14,6069
WH_100212,EID_50212,Rural,Mid,South,Zone 2,7,0,4,3846,Company Owned,31,0,0,1,96,30.0,2018.0,13,0,B+,3,32,17090
WH_120597,EID_70597,Rural,Small,West,Zone 1,6,2,4,4610,Company Owned,70,1,0,1,73,30.0,,15,1,A+,4,30,19142
WH_124294,EID_74294,Rural,Large,North,Zone 5,1,0,3,5071,Rented,20,0,0,0,140,18.0,,24,0,B,4,17,28144
WH_115898,EID_65898,Rural,Large,South,Zone 6,3,1,2,6170,Rented,44,0,0,1,238,40.0,2000.0,14,1,A,3,29,19104
WH_108526,EID_58526,Rural,Large,North,Zone 6,1,5,2,4180,Company Owned,67,0,0,1,148,25.0,,15,0,C,2,28,19067
WH_115762,EID_65762,Urban,Small,North,Zone 6,3,0,2,3947,Company Owned,15,0,0,1,144,36.0,2007.0,19,1,A+,2,13,24069
WH_113901,EID_63901,Rural,Mid,North,Zone 4,4,0,4,3318,Company Owned,48,0,0,1,76,37.0,2000.0,24,0,B+,4,26,28091
WH_114195,EID_64195,Rural,Mid,West,Zone 2,8,1,4,4390,Company Owned,40,0,0,0,160,27.0,1999.0,20,0,C,4,1,26101
WH_100792,EID_50792,Rural,Large,North,Zone 6,4,3,2,5091,Company Owned,39,0,0,1,79,23.0,2013.0,11,0,A,6,28,14081
WH_116617,EID_66617,Rural,Large,North,Zone 6,5,0,4,4514,Company Owned,50,1,0,1,211,24.0,2003.0,24,1,B,5,29,28117
WH_117946,EID_67946,Urban,Large,North,Zone 6,2,0,3,4740,Rented,60,0,0,0,202,15.0,,6,0,C,5,23,7099
WH_116593,EID_66593,Rural,Mid,West,Zone 2,7,4,1,8344,Company Owned,30,0,0,1,142,,1999.0,25,0,B+,6,1,28091
WH_109330,EID_59330,Rural,Small,South,Zone 6,8,1,2,4718,Company Owned,45,0,0,1,197,40.0,2000.0,29,1,A,6,2,38072
WH_124895,EID_74895,Rural,Small,South,Zone 1,0,0,3,5520,Rented,48,0,0,0,65,19.0,,35,0,C,3,31,47123
WH_124286,EID_74286,Rural,Small,North,Zone 6,3,2,4,6813,Rented,63,0,0,0,188,28.0,1997.0,30,0,C,2,9,40129
WH_104498,EID_54498,Rural,Mid,South,Zone 4,1,0,2,4860,Company Owned,62,1,0,1,233,31.0,,9,0,C,2,26,11100
WH_109505,EID_59505,Rural,Mid,South,Zone 3,8,0,3,3348,Rented,54,0,0,0,79,20.0,2021.0,5,0,B,1,19,6057
WH_102413,EID_52413,Rural,Large,North,Zone 5,0,1,4,4071,Rented,36,0,0,0,239,29.0,,10,0,A+,5,17,13104
WH_123669,EID_73669,Rural,Large,North,Zone 5,7,1,2,5317,Company Owned,39,0,0,1,68,30.0,2002.0,24,0,A,3,24,30111
WH_100834,EID_50834,Rural,Large,South,Zone 5,2,1,4,4877,Company Owned,63,0,0,1,225,22.0,,5,0,B,3,14,6066
WH_109063,EID_59063,Rural,Large,West,Zone 6,7,4,3,4809,Company Owned,48,0,0,1,263,26.0,,15,0,B+,4,6,18084
WH_109455,EID_59455,Rural,Large,West,Zone 5,1,0,4,2729,Company Owned,26,0,0,1,60,36.0,,24,0,B+,6,10,27113
